Image_ID,Image_Name,confidence,ymin,xmin,ymax,xmax,class,similarity
image_0113,image_0113-0.png,0.9123845100402832,0.675,0.22734375,0.8611111111111112,0.3171875,0,0.776
image_0113,image_0113-1.png,0.8888128995895386,0.7527777777777778,0.48046875,0.8583333333333333,0.59921875,1,0.8184
image_0114,image_0114-0.png,0.8855084776878357,0.7263888888888889,0.27265625,0.9805555555555556,0.36015625,1,0.829
image_0114,image_0114-1.png,0.8775432705879211,0.6638888888888889,0.5046875,1.0013888888888889,0.78515625,0,0.7793
image_0115,image_0115-0.png,0.8972676992416382,0.7541666666666667,0.4109375,0.8763888888888889,0.5328125,1,0.812
image_0116,image_0116-0.png,0.9013045430183412,0.6458333333333334,0.26953125,0.7305555555555555,0.35546875,0,0.7876
image_0116,image_0116-1.png,0.896430253982544,0.525,0.4734375,0.7888888888888889,0.61640625,0,0.7773
image_0117,image_0117-0.png,0.879132091999054,0.7263888888888889,0.2890625,0.8583333333333333,0.3890625,0,0.792
image_0118,image_0118-0.png,0.8803189992904663,0.7708333333333334,0.4296875,0.9,0.53515625,0,0.7476
image_0119,image_0119-0.png,0.9076973795890808,0.6555555555555556,0.5703125,0.7736111111111111,0.64765625,1,0.8213
image_0120,image_0120-0.png,0.9041731953620912,0.6472222222222223,0.5359375,0.8097222222222222,0.6140625,0,0.7676
image_0120,image_0120-1.png,0.9036279916763306,0.6472222222222223,0.2078125,0.8277777777777777,0.38046875,0,0.7935
image_0121,image_0121-0.png,0.8960745334625244,0.6958333333333333,0.884375,0.8111111111111111,0.9765625,0,0.78
image_0121,image_0121-1.png,0.8938813209533691,0.5611111111111111,0.4609375,0.8430555555555556,0.58671875,0,0.797
image_0122,image_0122-0.png,0.8980879187583923,0.6625,0.728125,0.7916666666666666,0.83984375,1,0.8
image_0122,image_0122-1.png,0.8978787064552307,0.625,0.31484375,0.775,0.409375,0,0.7666
image_0123,image_0123-0.png,0.8986503481864929,0.6638888888888889,0.05625,0.8027777777777778,0.14921875,0,0.791
image_0124,image_0124-0.png,0.8927412033081055,0.6430555555555556,0.42890625,0.7680555555555556,0.48203125,1,0.799
image_0124,image_0124-1.png,0.8834341168403625,0.6388888888888888,0.18515625,0.7694444444444445,0.3359375,1,0.8286
image_0125,image_0125-0.png,0.90723717212677,0.6652777777777777,0.5703125,0.8027777777777778,0.6640625,0,0.7964
image_0126,image_0126-0.png,0.8966013789176941,0.6736111111111112,0.74140625,0.8833333333333333,0.83046875,0,0.7983
image_0127,image_0127-0.png,0.9005889892578125,0.6430555555555556,0.37421875,0.7472222222222222,0.44765625,0,0.7773
image_0128,image_0128-0.png,0.9130042195320128,0.6944444444444444,0.4984375,0.8666666666666667,0.596875,0,0.7773
image_0129,image_0129-0.png,0.8726645708084106,0.6388888888888888,0.35390625,0.8,0.52578125,1,0.8164
image_0129,image_0129-1.png,0.8523050546646118,0.5652777777777778,0.09921875,0.7666666666666667,0.165625,1,0.8003
image_0130,image_0130-0.png,0.917929708957672,0.6208333333333333,0.6296875,0.7875,0.728125,1,0.8076
image_0130,image_0130-1.png,0.8891010284423828,0.6625,0.49453125,0.7902777777777777,0.60625,0,0.7705
image_0130,image_0130-2.png,0.8831247687339783,0.6736111111111112,0.16015625,0.7861111111111111,0.28828125,0,0.7734
image_0131,image_0131-0.png,0.924185276031494,0.6430555555555556,0.46015625,0.8791666666666667,0.62109375,1,0.825
image_0131,image_0131-1.png,0.8896874189376831,0.5986111111111111,0.62421875,0.8236111111111111,0.703125,0,0.7812
image_0131,image_0131-2.png,0.8819010257720947,0.6875,0.30859375,0.8277777777777777,0.40390625,1,0.802
image_0132,image_0132-0.png,0.8980627059936523,0.6041666666666666,0.35078125,0.7013888888888888,0.41328125,0,0.775
image_0132,image_0132-1.png,0.8942093253135681,0.6277777777777778,0.47734375,0.7055555555555556,0.56328125,0,0.7627
image_0132,image_0132-2.png,0.8425772190093994,0.6013888888888889,0.6296875,0.7194444444444444,0.7640625,0,0.793
image_0133,image_0133-0.png,0.9162810444831848,0.4763888888888888,0.47265625,0.7888888888888889,0.596875,1,0.8477
image_0133,image_0133-1.png,0.8783154487609863,0.6402777777777777,0.31875,0.7638888888888888,0.4421875,1,0.809
image_0133,image_0133-2.png,0.8777889609336853,0.6833333333333333,0.65078125,0.7763888888888889,0.77109375,0,0.785
image_0134,image_0134-0.png,0.8743714690208435,0.6958333333333333,0.81640625,0.8208333333333333,0.92890625,1,0.8
image_0134,image_0134-1.png,0.8644887208938599,0.6583333333333333,0.5171875,0.7930555555555555,0.59375,1,0.829
image_0135,image_0135-0.png,0.8720766305923462,0.6583333333333333,0.83828125,0.7472222222222222,0.9140625,0,0.786
image_0136,image_0136-0.png,0.920771300792694,0.5944444444444444,0.3078125,0.7625,0.43046875,0,0.7515
image_0136,image_0136-1.png,0.8622968196868896,0.5805555555555556,0.8875,0.7472222222222222,0.95078125,0,0.7935
image_0136,image_0136-2.png,0.8546549677848816,0.6666666666666666,0.54765625,0.7652777777777777,0.65234375,0,0.79
image_0137,image_0137-0.png,0.9048582911491394,0.6486111111111111,0.7578125,0.7888888888888889,0.87890625,1,0.805
image_0138,image_0138-0.png,0.8909055590629578,0.5972222222222222,0.59140625,0.7916666666666666,0.671875,0,0.788
image_0139,image_0139-0.png,0.9100386500358582,0.6333333333333333,0.60703125,0.8277777777777777,0.715625,0,0.769
image_0139,image_0139-1.png,0.8746890425682068,0.6319444444444444,0.25546875,0.8013888888888889,0.32265625,0,0.7305
image_0140,image_0140-0.png,0.9131667017936708,0.6208333333333333,0.4453125,0.8388888888888889,0.58125,0,0.7764
image_0140,image_0140-1.png,0.8678414821624756,0.6527777777777778,0.62890625,0.8125,0.7234375,0,0.7964
image_0140,image_0140-2.png,0.8575093746185303,0.6152777777777778,0.1890625,0.7819444444444444,0.24609375,0,0.794
image_0141,image_0141-0.png,0.8906710743904114,0.6916666666666667,0.30078125,0.8194444444444444,0.42421875,0,0.785
image_0142,image_0142-0.png,0.9072438478469848,0.6972222222222222,0.55546875,0.8611111111111112,0.703125,0,0.771
image_0142,image_0142-1.png,0.8968394994735718,0.6097222222222223,0.7,0.9430555555555556,0.86484375,0,0.789
image_0142,image_0142-2.png,0.8710291385650635,0.65,0.246875,0.8430555555555556,0.321875,0,0.7803
image_0143,image_0143-0.png,0.9211074113845824,0.6013888888888889,0.13046875,0.8138888888888889,0.27421875,0,0.766
image_0144,image_0144-0.png,0.889689028263092,0.7611111111111111,0.4984375,0.9069444444444444,0.61953125,0,0.782
image_0145,image_0145-0.png,0.9048066139221193,0.6916666666666667,0.40078125,0.9083333333333332,0.57265625,0,0.774
image_0145,image_0145-1.png,0.9031104445457458,0.7402777777777778,0.69296875,0.9055555555555556,0.8015625,1,0.8013
image_0146,image_0146-0.png,0.905255913734436,0.6388888888888888,0.47265625,0.8333333333333334,0.5578125,1,0.802
image_0146,image_0146-1.png,0.8854178190231323,0.7041666666666667,0.64765625,0.8569444444444444,0.80078125,1,0.8164
image_0146,image_0146-2.png,0.8625441193580627,0.7027777777777777,0.26875,0.8291666666666667,0.4046875,0,0.7715
image_0147,image_0147-0.png,0.9002680778503418,0.7194444444444444,0.26640625,0.8569444444444444,0.384375,1,0.838
image_0147,image_0147-1.png,0.8956789374351501,0.7361111111111112,0.46328125,0.8472222222222222,0.55078125,0,0.787
image_0147,image_0147-2.png,0.894232451915741,0.7194444444444444,0.60625,0.8638888888888889,0.71875,0,0.7896
image_0148,image_0148-0.png,0.922267735004425,0.7125,0.3578125,0.8833333333333333,0.49375,0,0.764
image_0148,image_0148-1.png,0.9026954770088196,0.6666666666666666,0.79140625,0.8138888888888889,0.88359375,1,0.8125
image_0148,image_0148-2.png,0.8951400518417358,0.6888888888888889,0.58359375,0.8347222222222223,0.70859375,1,0.8203
image_0149,image_0149-0.png,0.9143957495689392,0.7333333333333333,0.38046875,0.8972222222222223,0.53828125,0,0.7783
image_0149,image_0149-1.png,0.9037241339683532,0.7652777777777777,0.64140625,0.9597222222222224,0.80234375,0,0.7764
image_0149,image_0149-2.png,0.8961082100868225,0.7416666666666667,0.18515625,0.8958333333333334,0.3390625,0,0.7573
image_0150,image_0150-0.png,0.9079404473304749,0.6625,0.41875,0.7694444444444445,0.52890625,0,0.7627
image_0150,image_0150-1.png,0.8229453563690186,0.6305555555555555,0.2515625,0.7458333333333333,0.359375,1,0.8374
image_0151,image_0151-0.png,0.9054878354072572,0.6625,0.41875,0.7722222222222223,0.5296875,0,0.7783
image_0152,image_0152-0.png,0.9157248139381408,0.6305555555555555,0.0375,0.7875,0.1578125,0,0.772
image_0153,image_0153-0.png,0.927096664905548,0.6166666666666667,0.13203125,0.8916666666666667,0.25703125,0,0.773
image_0153,image_0153-1.png,0.8666757345199585,0.7722222222222223,0.66953125,0.9847222222222224,0.8203125,1,0.8057
image_0154,image_0154-0.png,0.937015950679779,0.6416666666666667,0.5375,0.8875,0.65625,0,0.771
image_0154,image_0154-1.png,0.9319062232971193,0.6111111111111112,0.17734375,0.8222222222222222,0.27578125,1,0.7993
image_0154,image_0154-2.png,0.9022939801216124,0.6875,0.3453125,0.8541666666666666,0.50625,0,0.7715
image_0155,image_0155-0.png,0.8965671062469482,0.6583333333333333,0.4578125,0.7888888888888889,0.57265625,0,0.797
image_0155,image_0155-1.png,0.8709134459495544,0.6902777777777778,0.690625,0.7958333333333333,0.77734375,1,0.8
image_0155,image_0155-2.png,0.8474647998809814,0.6347222222222222,0.2609375,0.7819444444444444,0.384375,0,0.753
image_0156,image_0156-0.png,0.8998172283172607,0.6791666666666667,0.278125,0.7972222222222223,0.37578125,1,0.8193
image_0156,image_0156-1.png,0.8983227610588074,0.5916666666666667,0.86171875,0.7972222222222223,0.94453125,1,0.7993
image_0156,image_0156-2.png,0.8909295797348022,0.6888888888888889,0.59140625,0.8138888888888889,0.69453125,1,0.806
image_0157,image_0157-0.png,0.9303522109985352,0.6180555555555556,0.5453125,0.8041666666666667,0.65703125,0,0.7905
image_0157,image_0157-1.png,0.900915026664734,0.6722222222222223,0.7109375,0.8777777777777778,0.8140625,0,0.7373
image_0157,image_0157-2.png,0.8959090709686279,0.65,0.37578125,0.8222222222222222,0.52109375,1,0.81
image_0158,image_0158-0.png,0.9071065187454224,0.6402777777777777,0.665625,0.7583333333333333,0.73828125,1,0.816
image_0158,image_0158-1.png,0.8965187072753906,0.5763888888888888,0.26484375,0.7361111111111112,0.33515625,0,0.788
image_0159,image_0159-0.png,0.8979054689407349,0.6680555555555555,0.38515625,0.7888888888888889,0.46640625,0,0.782
image_0160,image_0160-0.png,0.8862048983573914,0.6527777777777778,0.675,0.8708333333333333,0.80546875,1,0.811
image_0160,image_0160-1.png,0.8836100697517395,0.6916666666666667,0.45859375,0.8083333333333333,0.5609375,0,0.788
image_0160,image_0160-2.png,0.7876470685005188,0.6805555555555556,0.2203125,0.8,0.34453125,1,0.8467
image_0161,image_0161-0.png,0.8868603706359863,0.5986111111111111,0.86796875,0.7263888888888889,0.92578125,0,0.7715
image_0161,image_0161-1.png,0.8630760312080383,0.6,0.5734375,0.7375,0.7046875,1,0.8037
image_0162,image_0162-0.png,0.9107492566108704,0.6055555555555555,0.43984375,0.7180555555555556,0.53125,0,0.772
image_0162,image_0162-1.png,0.8817315697669983,0.6416666666666667,0.65390625,0.7305555555555555,0.7296875,0,0.794
image_0163,image_0163-0.png,0.8908064961433411,0.6291666666666667,0.4796875,0.7847222222222222,0.5515625,0,0.7764
image_0163,image_0163-1.png,0.8744847774505615,0.5916666666666667,0.1703125,0.7888888888888889,0.35234375,0,0.7783
image_0164,image_0164-0.png,0.9092649221420288,0.6902777777777778,0.55859375,0.875,0.74140625,1,0.8154
image_0164,image_0164-1.png,0.8851195573806763,0.675,0.22265625,0.8361111111111111,0.31171875,0,0.7734
image_0164,image_0164-2.png,0.8501236438751221,0.5263888888888889,0.3828125,0.8583333333333333,0.49609375,0,0.792
image_0165,image_0165-0.png,0.8572401404380798,0.65,0.16953125,0.75,0.24375,0,0.7837
image_0166,image_0166-0.png,0.8902955651283264,0.6652777777777777,0.37578125,0.7819444444444444,0.4640625,1,0.8115
image_0166,image_0166-1.png,0.8782234787940979,0.6472222222222223,0.23671875,0.7736111111111111,0.3234375,1,0.8267
image_0166,image_0166-2.png,0.8500779867172241,0.6569444444444444,0.5953125,0.7902777777777777,0.72265625,0,0.7773
image_0167,image_0167-0.png,0.9162762761116028,0.5972222222222222,0.67109375,0.7486111111111111,0.78671875,1,0.803
image_0167,image_0167-1.png,0.9019775986671448,0.65,0.39453125,0.7527777777777778,0.4796875,1,0.8047
image_0167,image_0167-2.png,0.8868041634559631,0.5736111111111111,0.49453125,0.7680555555555556,0.57421875,1,0.8047
image_0168,image_0168-0.png,0.9184974431991576,0.6319444444444444,0.634375,0.8388888888888889,0.76328125,0,0.7676
image_0168,image_0168-1.png,0.9179748296737672,0.6833333333333333,0.7671875,0.8444444444444444,0.87578125,0,0.779
image_0168,image_0168-2.png,0.8825714588165283,0.6361111111111111,0.5203125,0.825,0.6,1,0.8086
image_0169,image_0169-0.png,0.9011828899383544,0.6666666666666666,0.71015625,0.8027777777777778,0.78203125,1,0.801
image_0170,image_0170-0.png,0.8665230870246887,0.6513888888888889,0.79296875,0.7694444444444445,0.85625,0,0.7646
image_0171,image_0171-0.png,0.9167965054512024,0.5861111111111111,0.29765625,0.8222222222222222,0.39453125,0,0.795
image_0171,image_0171-1.png,0.882285475730896,0.7,0.48671875,0.8222222222222222,0.58671875,1,0.8013
image_0172,image_0172-0.png,0.8915575742721558,0.6319444444444444,0.1859375,0.8208333333333333,0.31484375,1,0.822
image_0172,image_0172-1.png,0.8874054551124573,0.6472222222222223,0.40859375,0.8277777777777777,0.4859375,0,0.7954
image_0172,image_0172-2.png,0.8848510980606079,0.6888888888888889,0.67578125,0.8430555555555556,0.75546875,1,0.8345
image_0173,image_0173-0.png,0.8798214793205261,0.6569444444444444,0.246875,0.7861111111111111,0.3671875,1,0.8115
image_0173,image_0173-1.png,0.8537005186080933,0.6305555555555555,0.5140625,0.7902777777777777,0.578125,1,0.802
image_0174,image_0174-0.png,0.8980361819267273,0.5736111111111111,0.52421875,0.7777777777777778,0.60625,0,0.758
image_0174,image_0174-1.png,0.8604764938354492,0.6,0.33984375,0.7513888888888889,0.4,0,0.78
image_0175,image_0175-0.png,0.8888895511627197,0.5888888888888889,0.2671875,0.7194444444444444,0.32890625,1,0.821
image_0176,image_0176-0.png,0.8983319997787476,0.6680555555555555,0.41953125,0.7944444444444444,0.48125,0,0.7876
image_0176,image_0176-1.png,0.8974453210830688,0.6847222222222222,0.2734375,0.7847222222222222,0.3578125,1,0.8013
image_0176,image_0176-2.png,0.8596765995025635,0.6916666666666667,0.53046875,0.7888888888888889,0.6328125,0,0.7627
image_0177,image_0177-0.png,0.906321108341217,0.7041666666666667,0.24296875,0.9666666666666668,0.428125,1,0.828
image_0177,image_0177-1.png,0.9047487378120422,0.7638888888888888,0.53671875,0.9027777777777778,0.6484375,1,0.8096
image_0178,image_0178-0.png,0.8783816695213318,0.6736111111111112,0.6234375,0.825,0.7265625,0,0.7803
image_0178,image_0178-1.png,0.8488732576370239,0.6930555555555555,0.275,0.7902777777777777,0.3453125,0,0.7944
image_0179,image_0179-0.png,0.8937554359436035,0.7208333333333333,0.43359375,0.8194444444444444,0.5328125,0,0.7686
image_0179,image_0179-1.png,0.8755320906639099,0.6597222222222222,0.5484375,0.8180555555555555,0.61796875,0,0.7646
image_0180,image_0180-0.png,0.9153781533241272,0.5875,0.19765625,0.7861111111111111,0.35703125,0,0.7915
image_0180,image_0180-1.png,0.8984037637710571,0.6694444444444444,0.56953125,0.7763888888888889,0.6609375,0,0.7607
image_0180,image_0180-2.png,0.8728563785552979,0.6583333333333333,0.4515625,0.7861111111111111,0.53671875,1,0.8
image_0181,image_0181-0.png,0.9059911370277404,0.6972222222222222,0.65546875,0.8583333333333333,0.7484375,0,0.7764
image_0182,image_0182-0.png,0.9059746861457824,0.6388888888888888,0.73203125,0.8013888888888889,0.89453125,0,0.797
image_0182,image_0182-1.png,0.89919114112854,0.6847222222222222,0.565625,0.8305555555555556,0.65546875,0,0.791
image_0182,image_0182-2.png,0.895216166973114,0.6958333333333333,0.39375,0.8125,0.4890625,0,0.7583
image_0183,image_0183-0.png,0.893600344657898,0.6972222222222222,0.39453125,0.8125,0.48984375,0,0.785
image_0183,image_0183-1.png,0.8874799609184265,0.6916666666666667,0.7328125,0.8375,0.83046875,0,0.777
image_0183,image_0183-2.png,0.887006938457489,0.5916666666666667,0.5453125,0.8458333333333333,0.64765625,1,0.822
image_0184,image_0184-0.png,0.9168687462806702,0.65,0.6015625,0.8013888888888889,0.753125,1,0.8066
image_0184,image_0184-1.png,0.9160133004188538,0.6208333333333333,0.25625,0.7861111111111111,0.3390625,0,0.7637
image_0184,image_0184-2.png,0.9058645963668824,0.5833333333333334,0.36796875,0.7986111111111112,0.4515625,0,0.775
image_0185,image_0185-0.png,0.8991196155548096,0.6041666666666666,0.07734375,0.6944444444444444,0.153125,1,0.814
image_0185,image_0185-1.png,0.8813022971153259,0.5597222222222222,0.4703125,0.7236111111111111,0.53984375,0,0.7856
image_0186,image_0186-0.png,0.915888488292694,0.5736111111111111,0.2078125,0.7444444444444445,0.28984375,0,0.7686
image_0186,image_0186-1.png,0.8898715972900391,0.6472222222222223,0.51171875,0.7638888888888888,0.5921875,1,0.8306
image_0187,image_0187-0.png,0.9226921796798706,0.5805555555555556,0.37890625,0.7819444444444444,0.46640625,1,0.84
image_0187,image_0187-1.png,0.893044114112854,0.6291666666666667,0.67578125,0.7944444444444444,0.75,0,0.788
image_0188,image_0188-0.png,0.8992347717285156,0.5944444444444444,0.27421875,0.7972222222222223,0.35078125,0,0.7627
image_0188,image_0188-1.png,0.8948218822479248,0.6652777777777777,0.875,0.7944444444444444,0.95,0,0.786
image_0188,image_0188-2.png,0.8923740386962891,0.7013888888888888,0.69609375,0.8097222222222222,0.84609375,0,0.789
image_0189,image_0189-0.png,0.8708847165107727,0.65,0.7203125,0.8291666666666667,0.7921875,0,0.7524
image_0190,image_0190-0.png,0.8944661617279053,0.6916666666666667,0.77265625,0.8319444444444445,0.90390625,0,0.7944
image_0190,image_0190-1.png,0.8776209950447083,0.7055555555555556,0.525,0.8555555555555555,0.609375,0,0.788
image_0190,image_0190-2.png,0.8481463193893433,0.6625,0.271875,0.8027777777777778,0.371875,0,0.7686
image_0191,image_0191-0.png,0.9148390889167786,0.6,0.38359375,0.7041666666666667,0.471875,0,0.7695
image_0191,image_0191-1.png,0.8941494822502136,0.6111111111111112,0.25859375,0.7041666666666667,0.3203125,0,0.782
image_0191,image_0191-2.png,0.8902363181114197,0.6222222222222222,0.6515625,0.7333333333333333,0.71640625,1,0.8135
image_0192,image_0192-0.png,0.91329824924469,0.6069444444444444,0.1234375,0.8458333333333333,0.28359375,0,0.7974
image_0192,image_0192-1.png,0.8928996920585632,0.7166666666666667,0.80234375,0.8833333333333333,0.9421875,0,0.782
image_0192,image_0192-2.png,0.8002808094024658,0.6819444444444445,0.47890625,0.8847222222222222,0.5609375,0,0.781
image_0193,image_0193-0.png,0.9182709455490112,0.6472222222222223,0.58359375,0.8513888888888889,0.6921875,1,0.8037
